nombre,precio,url,tienda,fecha_actualizacion,precio_num,cant_std,unit_std,precio_unitario,categoria_limpia,posible_error_precio
Sopa de municiones Knorr 115 g,$21.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-municiones-knorr-115-g/00750630631056?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,21.0,0.115,kg,182.6086956521739,Pastas,False
Sopa de estrellas Knorr 115 g,$26.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-estrellas-knorr-115-g/00750100511770?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,26.0,0.115,kg,226.08695652173913,Pastas,False
Sopa de estrellas Knorr 95 g,$18.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-estrellas-knorr-95-g/00750100512994?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,18.0,0.095,kg,189.4736842105263,Pastas,False
Sopa de pasta La Moderna rotini con vegetales 500 g,$18.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-pasta-la-moderna-rotini-con-vegetales-500-g/00750101831143?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,18.0,0.5,kg,36.0,Pastas,False
Sopa de municiones Knorr 95 g,$18.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-municiones-knorr-95-g/00750100513400?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,18.0,0.095,kg,189.4736842105263,Pastas,False
Sopa de caracol Italpasta mediano 200 g,$7.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-caracol-italpasta-mediano-200-g/00750107901642?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,7.0,0.2,kg,35.0,Pastas,False
Sopa de pluma Italpasta grande 200 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-pluma-italpasta-grande-200-g/00750107901649?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,10.0,0.2,kg,50.0,Pastas,False
Sopa de fideo Knorr 115 g,$21.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-knorr-115-g/00750100511698?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,21.0,0.115,kg,182.6086956521739,Pastas,False
Sopa de tornillo Italpasta 500 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-tornillo-italpasta-500-g/00750107901126?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,15.0,0.5,kg,30.0,Pastas,False
Sopa Knorr fideos con pollo 95 g,$18.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-knorr-fideos-con-pollo-95-g/00750100512993?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,18.0,0.095,kg,189.4736842105263,Carnes,False
Pasta Italpasta spaghetti 2 kg,$59.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-italpasta-spaghetti-2-kg/00750107901135?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,59.0,2.0,kg,29.5,Pastas,False
Sopa Knorr letras 95 g,$17.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-knorr-letras-95-g/00750100512995?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,17.0,0.095,kg,178.94736842105263,Pastas,False
Mole Xiqueño en pasta 500 g,$64.00,https://despensa.bodegaaurrera.com.mx/ip/mole-xiqueno-en-pasta-500-g/00750141075000?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,64.0,0.5,kg,128.0,Pastas,False
Cera Pasta Todo Tipo 340g,$110.00,https://despensa.bodegaaurrera.com.mx/ip/cera-pasta-todo-tipo-340g/00007061200114?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,110.0,0.34,kg,323.52941176470586,Pastas,True
Servidor para Pasta Ekco Mandy,$26.00,https://despensa.bodegaaurrera.com.mx/ip/servidor-para-pasta-ekco-mandy/00750105990040?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,26.0,1.0,unidad,26.0,Pastas,False
Sopa de fideo Knorr con tomate 95 g,$18.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-knorr-con-tomate-95-g/00750100512992?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,18.0,0.095,kg,189.4736842105263,Pastas,False
Mole Xiqueño en pasta 230 g,$47.00,https://despensa.bodegaaurrera.com.mx/ip/mole-xiqueno-en-pasta-230-g/00750302320400?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,47.0,0.23,kg,204.3478260869565,Pastas,False
Adobo Doña María en pasta 235 g,$51.00,https://despensa.bodegaaurrera.com.mx/ip/adobo-dona-maria-en-pasta-235-g/00750100314933?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,51.0,0.235,kg,217.0212765957447,Pastas,False
Sopa instantánea Great Value sabor camarón chile piquín 64 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-great-value-sabor-camaron-chile-piquin-64-g/00750649506937?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,10.0,0.064,kg,156.25,Pastas,False
Sopa instantánea Great Value sabor a camarón 64 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-great-value-sabor-a-camaron-64-g/00750649506936?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,10.0,0.064,kg,156.25,Pastas,False
Sopa Italpasta pluma chica 200 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-italpasta-pluma-chica-200-g/00750107901648?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,9.5,0.2,kg,47.5,Pastas,False
Sopa instantánea Great Value sabor pollo 64 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-great-value-sabor-pollo-64-g/00750649506935?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,10.0,0.064,kg,156.25,Carnes,False
Sopa de fideos Knorr 200 g,$33.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideos-knorr-200-g/00750630632631?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,33.0,0.2,kg,165.0,Pastas,False
Sopa Knorr fideos 50 g,$33.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-knorr-fideos-50-g/00750630632641?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,33.0,0.05,kg,660.0,Pastas,False
Sopa de fideo Italpasta cambray 180 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-italpasta-cambray-180-g/00750107901601?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,9.5,0.18,kg,52.77777777777778,Pastas,False
Pasta La Moderna fettuccine 500 g,$18.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-la-moderna-fettuccine-500-g/00750101831147?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,18.0,0.5,kg,36.0,Pastas,False
Pasta Para Sopa Italpasta Codo Rayado 400g,$20.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-para-sopa-italpasta-codo-rayado-400g/00750107901186?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,20.0,0.4,kg,50.0,Pastas,False
Sopa de letra Italpasta 200 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-letra-italpasta-200-g/00750107901655?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,9.5,0.2,kg,47.5,Pastas,False
Sopa Italpasta serpentina 500 g,$20.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-italpasta-serpentina-500-g/00750107900266?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,20.0,0.5,kg,40.0,Pastas,False
Pasta de Lassar Andrómaco 110 g,$98.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-de-lassar-andromaco-110-g/00750128951146?from=/search,Bodega Aurrera,2026-04-24T23:01:01.647Z,98.0,0.11,kg,890.9090909090909,Pastas,False
Pasta Barilla fettuccine 1 kg,$44.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-barilla-fettuccine-1-kg/00807680957624?from=/search,Bodega Aurrera,2026-04-24T23:01:01.648Z,44.0,1.0,kg,44.0,Pastas,False
Pasta de Lassar Andrómaco tarro 60 g,$53.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-de-lassar-andromaco-tarro-60-g/00750128951141?from=/search,Bodega Aurrera,2026-04-24T23:01:01.648Z,53.0,0.06,kg,883.3333333333334,Pastas,False
"Pasta Great Value codo 4, 500 g",$16.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-great-value-codo-4-500-g/00750179160320?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,16.0,0.5,kg,32.0,Pastas,False
Mole Doña María rojo en pasta 125 g,$30.00,https://despensa.bodegaaurrera.com.mx/ip/mole-dona-maria-rojo-en-pasta-125-g/00750100315021?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,30.0,0.125,kg,240.0,Pastas,False
Aceituna Verde GV rellena de pasta de pimiento 190gr,$21.00,https://despensa.bodegaaurrera.com.mx/ip/aceituna-verde-gv-rellena-de-pasta-de-pimiento-190gr/00750649509462?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,21.0,0.19,kg,110.52631578947368,Pastas,False
Cuchara para Pasta Delaine Nylon Negro Mango Rojo,$21.00,https://despensa.bodegaaurrera.com.mx/ip/cuchara-para-pasta-delaine-nylon-negro-mango-rojo/00750639860031?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,21.0,1.0,unidad,21.0,Pastas,False
Salsa para pasta Hunts de tomate tradicional 360 g,$32.00,https://despensa.bodegaaurrera.com.mx/ip/salsa-para-pasta-hunts-de-tomate-tradicional-360-g/00750100652395?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,32.0,0.36,kg,88.88888888888889,Pastas,False
Mole Doña María almendrado en pasta 235 g,$56.00,https://despensa.bodegaaurrera.com.mx/ip/mole-dona-maria-almendrado-en-pasta-235-g/00750100310839?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,56.0,0.235,kg,238.29787234042556,Pastas,False
Mole en pasta Coro rojo artesanal 365 g,$54.00,https://despensa.bodegaaurrera.com.mx/ip/mole-en-pasta-coro-rojo-artesanal-365-g/00750102286920?from=/search,Bodega Aurrera,2026-04-24T23:01:52.367Z,54.0,0.365,kg,147.94520547945206,Pastas,False
Pasta de dientes para sensibilidad Sensodyne Deep Clean 90g,$69.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-de-dientes-para-sensibilidad-sensodyne-deep-clean-90g/00789609061166?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,69.0,0.09,kg,766.6666666666667,Pastas,False
Pasta Nissin U.F.O. res teriyaki 99 g,$19.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-nissin-u-f-o-res-teriyaki-99-g/00007066224816?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,19.0,0.099,kg,191.91919191919192,Carnes,False
Sopa instantánea Samyang pollo picante 140 g,$45.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-samyang-pollo-picante-140-g/00880107311050?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,45.0,0.14,kg,321.4285714285714,Carnes,False
Sopa de Codo Liso 2 Yemina 250 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-codo-liso-2-yemina-250-g/00750100310853?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,0.25,kg,40.0,Pastas,False
Salsa para pasta Hunts de tomate con champiñones 360 g,$26.00,https://despensa.bodegaaurrera.com.mx/ip/salsa-para-pasta-hunts-de-tomate-con-champinones-360-g/00750100652396?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,26.0,0.36,kg,72.22222222222223,Pastas,False
Salsa para pasta Hunts estilo bolognesa 360 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/salsa-para-pasta-hunts-estilo-bolognesa-360-g/00750100658294?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,25.0,0.36,kg,69.44444444444444,Pastas,False
Adobo Doña María en pasta 235 g,$51.00,https://despensa.bodegaaurrera.com.mx/ip/adobo-dona-maria-en-pasta-235-g/00750100314933?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,51.0,0.235,kg,217.0212765957447,Pastas,False
Sopa pluma rayada Italpasta 500 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-pluma-rayada-italpasta-500-g/00750107901128?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,15.0,0.5,kg,30.0,Pastas,False
Sopa Italpasta cabello de ángel 180 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-italpasta-cabello-de-angel-180-g/00750107901100?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,9.5,0.18,kg,52.77777777777778,Pastas,False
Sopa de codo Italpasta rayado 200 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-codo-italpasta-rayado-200-g/00750107901645?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,0.2,kg,50.0,Pastas,False
Pasta Italpasta codo mediano 200 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/pasta-italpasta-codo-mediano-200-g/00750107901644?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,9.5,0.2,kg,47.5,Pastas,False
Sopa Italpasta pluma chica 200 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-italpasta-pluma-chica-200-g/00750107901648?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,9.5,0.2,kg,47.5,Pastas,False
Sopa de fideo Italpasta cortado 200 g,$9.50,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-italpasta-cortado-200-g/00750107901111?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,9.5,0.2,kg,47.5,Pastas,False
Sopa de Plumilla 1 Yemina 250 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-plumilla-1-yemina-250-g/00750100311502?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,0.25,kg,40.0,Pastas,False
Sopa La Moderna codo No.4 250 g,$13.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-la-moderna-codo-no-4-250-g/00750101832224?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,13.0,0.25,kg,52.0,Pastas,False
Pasta Barilla spaghetti No.5 500 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-barilla-spaghetti-no-5-500-g/00807680951520?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,25.0,0.5,kg,50.0,Pastas,False
Sopa de fideo Barilla No.0 500 g,$22.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-barilla-no-0-500-g/00807680957449?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,22.0,0.5,kg,44.0,Pastas,False
Sopa de codo Barilla No.2 200 g,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-codo-barilla-no-2-200-g/00807680951306?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,0.2,kg,50.0,Pastas,False
Sopa de fideo cambray Yemina 250 gr,$10.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-fideo-cambray-yemina-250-gr/00750100311503?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,0.25,kg,40.0,Pastas,False
Cuchara para Sopa Tramontina mango de plástico Negro,$10.00,https://despensa.bodegaaurrera.com.mx/ip/cuchara-para-sopa-tramontina-mango-de-plastico-negro/00789111214588?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,10.0,1.0,unidad,10.0,Pastas,False
Pasta Great Value fusilli 500 g,$16.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-great-value-fusilli-500-g/00750179160317?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,16.0,0.5,kg,32.0,Pastas,False
Pasta Barilla spaghetti No.7 500 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-barilla-spaghetti-no-7-500-g/00807680951519?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,25.0,0.5,kg,50.0,Pastas,False
Pasta Barilla spaghetti No.5 1 kg,$44.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-barilla-spaghetti-no-5-1-kg/00807680951530?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,44.0,1.0,kg,44.0,Pastas,False
Pasta Italpasta Rápida Preparación Pluma Al Pesto 206 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-italpasta-rapida-preparacion-pluma-al-pesto-206-g/00750107901175?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,15.0,0.206,kg,72.81553398058253,Pastas,False
Sopa instantánea Nissin Cup Noodles diablo 70 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-nissin-cup-noodles-diablo-70-g/00750302065187?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,15.0,0.07,kg,214.28571428571428,Pastas,False
Mole Doña María poblano con cacao en pasta 235 g,$56.00,https://despensa.bodegaaurrera.com.mx/ip/mole-dona-maria-poblano-con-cacao-en-pasta-235-g/00750100310840?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,56.0,0.235,kg,238.29787234042556,Pastas,False
Salsa para pasta Hunts de tomate a los cuatro quesos 360 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/salsa-para-pasta-hunts-de-tomate-a-los-cuatro-quesos-360-g/00750100652397?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,25.0,0.36,kg,69.44444444444444,Lacteos,False
Pasta Barilla Trigo Entero spaghetti No.3 200 g,$12.00,https://despensa.bodegaaurrera.com.mx/ip/pasta-barilla-trigo-entero-spaghetti-no-3-200-g/00807680957992?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,12.0,0.2,kg,60.0,Pastas,False
Sopa instantánea Great Value sabor a pollo 85 gr,$5.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-great-value-sabor-a-pollo-85-gr/00750649501381?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,5.0,0.085,kg,58.8235294117647,Carnes,False
Sopa de moñito La Moderna con tomate y chile serrano 100 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-de-monito-la-moderna-con-tomate-y-chile-serrano-100-g/00750101831534?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,15.0,0.1,kg,150.0,Pastas,False
Sopa instantánea Nissin ramen sabor pollo 85 g,$8.00,https://despensa.bodegaaurrera.com.mx/ip/sopa-instantanea-nissin-ramen-sabor-pollo-85-g/00007066204303?from=/search,Bodega Aurrera,2026-04-24T23:01:52.368Z,8.0,0.085,kg,94.11764705882352,Carnes,False
Huevo blanco San Juan 30 pzas,$70.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-san-juan-30-pzas/00750300055517?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,70.0,30.0,pzas,2.3333333333333335,Huevo,False
Huevo blanco El Calvario fresco 30 pzas,$70.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-el-calvario-fresco-30-pzas/00750117691040?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,70.0,30.0,pzas,2.3333333333333335,Huevo,False
Huevo blanco Aurrera fresco 30 pzas,$70.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-aurrera-fresco-30-pzas/00750179161017?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,70.0,30.0,pzas,2.3333333333333335,Huevo,False
Claras de huevo San Juan líquidas pasteurizadas 1 kg,$44.00,https://despensa.bodegaaurrera.com.mx/ip/claras-de-huevo-san-juan-liquidas-pasteurizadas-1-kg/00750223225172?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,44.0,1.0,kg,44.0,Huevo,False
Huevo blanco San Juan 18 pzas,$44.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-san-juan-18-pzas/00750300055509?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,44.0,18.0,pzas,2.4444444444444446,Huevo,False
Huevo blanco San Juan 12 pzas,$29.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-san-juan-12-pzas/00750300055501?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,29.0,12.0,pzas,2.4166666666666665,Huevo,False
Huevo blanco Aurrera fresco 18 pzas,$45.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-aurrera-fresco-18-pzas/00750179161016?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,45.0,18.0,pzas,2.5,Huevo,False
Huevo blanco Bachoco 30 pzas,$76.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-bachoco-30-pzas/00750110152551?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,76.0,30.0,pzas,2.533333333333333,Huevo,False
Huevo blanco Bachoco 18 pzas,$56.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-bachoco-18-pzas/00750110152501?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,56.0,18.0,pzas,3.111111111111111,Huevo,False
Huevo blanco El Calvario 18 pzas,$41.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-el-calvario-18-pzas/00750117691036?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,41.0,18.0,pzas,2.2777777777777777,Huevo,False
Huevo blanco Aurrera fresco 12 pzas,$30.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-aurrera-fresco-12-pzas/00750179161015?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,30.0,12.0,pzas,2.5,Huevo,False
Huevo blanco Dorado 30 pzas,$71.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-dorado-30-pzas/00750110152805?from=/search,Bodega Aurrera,2026-04-24T23:03:41.613Z,71.0,30.0,pzas,2.3666666666666667,Huevo,False
Huevo blanco El Calvario 12 pzas,$28.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-el-calvario-12-pzas/00750117691035?from=/search,Bodega Aurrera,2026-04-24T23:03:41.614Z,28.0,12.0,pzas,2.3333333333333335,Huevo,False
Clara de huevo San Juan líquida 500 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/clara-de-huevo-san-juan-liquida-500-g/00750223225171?from=/search,Bodega Aurrera,2026-04-24T23:03:41.614Z,25.0,0.5,kg,50.0,Huevo,False
Huevo blanco Bachoco 12 pzas,$41.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-bachoco-12-pzas/00750110152502?from=/search,Bodega Aurrera,2026-04-24T23:03:41.614Z,41.0,12.0,pzas,3.4166666666666665,Huevo,False
Huevo blanco Guadalupe 1 paquete con 30 pzas,$79.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-guadalupe-1-paquete-con-30-pzas/00750147680041?from=/search,Bodega Aurrera,2026-04-24T23:03:41.614Z,79.0,30.0,pzas,2.6333333333333333,Huevo,False
Huevo blanco Guadalupe fresco 18 pzas,$57.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-guadalupe-fresco-18-pzas/00750147680011?from=/search,Bodega Aurrera,2026-04-24T23:03:41.614Z,57.0,18.0,pzas,3.1666666666666665,Huevo,False
Huevo blanco Guadalupe 1 paquete con 12 pzas,$39.00,https://despensa.bodegaaurrera.com.mx/ip/huevo-blanco-guadalupe-1-paquete-con-12-pzas/00750147680001?from=/search,Bodega Aurrera,2026-04-24T23:03:41.614Z,39.0,12.0,pzas,3.25,Huevo,False
Tortilla de maíz por kilo,$13.00,https://despensa.bodegaaurrera.com.mx/ip/tortilla-de-maiz-por-kilo/00000000000451?from=/search,Bodega Aurrera,2026-04-24T23:05:37.059Z,13.0,1.0,unidad,13.0,Tortilla,False
Tortillas de harina Tía Rosa Tortillinas 561 g,$34.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-561-g/00750103048666?from=/search,Bodega Aurrera,2026-04-24T23:05:37.059Z,34.0,0.561,kg,60.6060606060606,Abarrotes,False
Tortillas TortiRegias de maíz blancas delgaditas 50 pzas,$31.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-tortiregias-de-maiz-blancas-delgaditas-50-pzas/00750302258100?from=/search,Bodega Aurrera,2026-04-24T23:05:37.059Z,31.0,50.0,pzas,0.62,Tortilla,False
Tortillas Mission ligeras 550 g,$29.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-mission-ligeras-550-g/00750105495047?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,29.0,0.55,kg,52.72727272727272,Tortilla,False
Tortillas TortiRegias de maíz amarillas delgaditas 50 pzas,$25.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-tortiregias-de-maiz-amarillas-delgaditas-50-pzas/00750302258101?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,25.0,50.0,pzas,0.5,Tortilla,False
Tortillas de maíz Mission blancas 750 g,$33.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-maiz-mission-blancas-750-g/00750105495037?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,33.0,0.75,kg,44.0,Tortilla,False
Tostadas horneadas 300 g,$15.00,https://despensa.bodegaaurrera.com.mx/ip/tostadas-horneadas-300-g/00020045900000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,15.0,0.3,kg,50.0,Otros / Sin Clasificar,False
Tiritas de maíz OvarB 500 g,$45.00,https://despensa.bodegaaurrera.com.mx/ip/tiritas-de-maiz-ovarb-500-g/00750108450568?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,45.0,0.5,kg,90.0,Otros / Sin Clasificar,False
Tostaditas Sanissimo hornedas de maíz blanco 160 g,$31.00,https://despensa.bodegaaurrera.com.mx/ip/tostaditas-sanissimo-hornedas-de-maiz-blanco-160-g/00750081000906?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,31.0,0.16,kg,193.75,Otros / Sin Clasificar,False
Tortillas de maíz Mission amarillas 755 g,$29.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-maiz-mission-amarillas-755-g/00750105495044?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,29.0,0.755,kg,38.41059602649007,Tortilla,False
Tortillas de maíz Mission delgaditas 18 pzas,$22.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-maiz-mission-delgaditas-18-pzas/00750105495039?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,22.0,18.0,pzas,1.2222222222222223,Tortilla,False
Tortillas de harina Great Value 312 g,$21.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-great-value-312-g/00750649502229?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,21.0,0.312,kg,67.3076923076923,Abarrotes,False
Panqué Chino de nuez por pieza,$10.00,https://despensa.bodegaaurrera.com.mx/ip/panque-chino-de-nuez-por-pieza/00020040600000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,10.0,1.0,unidad,10.0,Panadería,False
Oreja brillada por pieza,$8.00,https://despensa.bodegaaurrera.com.mx/ip/oreja-brillada-por-pieza/00020025200000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,8.0,1.0,unidad,8.0,Otros / Sin Clasificar,False
Concha de vainilla por pieza,$8.00,https://despensa.bodegaaurrera.com.mx/ip/concha-de-vainilla-por-pieza/00020010100000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,8.0,1.0,unidad,8.0,Otros / Sin Clasificar,False
